mat_id,mo100,mo101,mo102,mo103,mo104,mo105,mo106,mo107,mo108,mo109,mo110
63380,0,0,0,0,0,0,0,0,0,0,0
63390,0,0,0,0,0,0,0,0,0,0,0
63400,0,0,0,0,0,0,0,0,0,0,0
63410,0,1,0,0,0,0,0,0,0,0,0
63420,0,1,0,0,0,0,0,0,0,0,0
63430,0,0,0,0,0,0,0,0,0,0,0
63440,0,0,0,0,0,0,0,0,0,0,0
63450,0,0,0,0,0,0,0,0,0,0,0
63460,0,0,0,0,0,0,0,0,0,0,0
63470,0,1,0,0,0,0,0,0,0,0,0
63480,0,0,0,0,0,0,0,0,0,0,0
63490,0,0,0,0,0,0,0,0,0,0,0
63500,0,0,0,0,0,0,0,0,0,0,0
63510,0,1,0,0,0,0,0,0,0,0,0
63520,0,1,0,0,0,0,0,0,0,0,0
63530,0,0,0,0,0,0,0,0,0,0,0
63540,0,0,0,0,0,0,0,0,0,0,0
63550,0,1,0,0,0,0,0,0,0,0,0
63560,0,0,0,0,0,0,0,0,0,0,0
63570,0,0,0,0,0,0,0,0,0,0,0
63580,0,0,0,0,0,0,0,0,0,0,0
63590,0,0,0,0,0,0,0,0,0,0,0
63600,0,0,0,0,0,0,0,0,0,0,0
63610,0,0,0,0,0,0,0,0,0,0,0
63620,0,0,0,0,0,0,0,0,0,0,0
63630,0,0,0,0,0,0,0,0,0,0,0
63640,0,0,0,0,0,0,0,0,0,0,0
63650,0,0,0,0,0,0,0,0,0,0,0
63660,0,0,0,0,0,0,0,0,0,0,0
63670,0,0,0,0,0,0,0,0,0,0,0
63680,0,0,0,0,0,0,0,0,0,0,0
63690,0,0,0,0,0,0,0,0,0,0,0
63700,0,0,0,0,0,0,0,0,0,0,0
63710,0,0,0,0,0,0,0,0,0,0,0
63720,0,0,0,0,0,0,0,0,0,0,0
63730,0,0,0,0,0,0,0,0,0,0,0
63740,0,0,0,0,0,0,0,0,0,0,0
63750,0,0,0,0,0,0,0,0,0,0,0
63760,0,0,0,0,0,0,0,0,0,0,0
63770,0,0,0,0,0,0,0,0,0,0,0
63780,0,0,0,0,0,0,0,0,0,0,0
63790,0,0,0,0,0,0,0,0,0,0,0
63800,0,0,0,0,0,0,0,0,0,0,0
63810,0,0,0,0,0,0,0,0,0,0,0
63820,0,0,0,0,0,0,0,0,0,0,0
63830,0,0,0,0,0,0,0,0,0,0,0
63840,0,0,0,0,0,0,0,0,0,0,0
63850,0,0,0,0,0,0,0,0,0,0,0
63860,0,0,0,0,0,0,0,0,0,0,0
63870,0,0,0,0,0,0,0,0,0,0,0
63880,0,0,0,0,0,0,0,0,0,0,0
63890,0,0,0,0,0,0,0,0,0,0,0
63900,0,0,0,0,0,0,0,0,0,0,0
63910,0,0,0,0,0,0,0,0,0,0,0
63920,0,0,0,0,0,0,0,0,0,0,0
63930,0,0,0,0,0,0,0,0,0,0,0
63940,0,1,0,0,0,0,0,0,0,0,0
63950,0,0,0,0,0,0,0,0,0,0,0
63960,0,0,0,0,0,0,0,0,0,0,0
63970,0,0,0,0,0,0,0,0,0,0,0
64010,0,0,0,0,0,0,0,0,0,0,0
64020,0,0,0,0,0,0,0,0,0,0,0
64030,0,0,0,0,0,0,0,0,0,0,0
64040,0,0,0,0,0,0,0,0,0,0,0
64050,0,0,0,0,0,0,0,0,0,0,0
64060,0,0,0,0,0,0,0,0,0,0,0
64070,0,0,0,0,0,0,0,0,0,0,0
64080,0,0,0,0,0,0,0,0,0,0,0
64090,0,0,0,0,0,0,0,0,0,0,0
64100,0,0,0,0,0,0,0,0,0,0,0
64110,0,0,0,0,0,0,0,0,0,0,0
64120,0,0,0,0,0,0,0,0,0,0,0
64130,0,0,0,0,0,0,0,0,0,0,0
64140,0,0,0,0,0,0,0,0,0,0,0
64150,0,0,0,0,0,0,0,0,0,0,0
64160,0,0,0,0,0,0,0,0,0,0,0
64170,0,0,0,0,0,0,0,0,0,0,0
64180,0,0,0,0,0,0,0,0,0,0,0
64190,0,0,0,0,0,0,0,0,0,0,0
64200,0,0,0,0,0,0,0,0,0,0,0
64210,0,0,0,0,0,0,0,0,0,0,0
64220,0,0,0,0,0,0,0,0,0,0,0
64230,0,0,0,0,0,0,0,0,0,0,0
64240,0,0,0,0,0,0,0,0,0,0,0
64250,0,0,0,0,0,0,0,0,0,0,0
64260,0,0,0,0,0,0,0,0,0,0,0
64270,0,0,0,0,0,0,0,0,0,0,0
64280,0,0,0,0,0,0,0,0,0,0,0
64290,0,0,0,0,0,0,0,0,0,0,0
64300,0,0,0,0,0,0,0,0,0,0,0
64310,0,0,0,0,0,0,0,0,0,0,0
64320,0,0,0,0,0,0,0,0,0,0,0
64330,0,0,0,0,0,0,0,0,0,0,0
64340,0,0,0,0,0,0,0,0,0,0,0
64350,0,0,0,0,0,0,0,0,0,0,0
64360,0,0,0,0,0,0,0,0,0,0,0
64370,0,0,0,0,0,0,0,0,0,0,0
64380,0,0,0,0,0,0,0,0,0,0,0
64390,0,1,0,0,0,0,0,0,0,0,0
64400,0,0,0,0,0,0,0,0,0,0,0
64410,0,0,0,0,0,0,0,0,0,0,0
64420,0,0,0,0,0,0,0,0,0,0,0
65010,0,0,0,0,0,0,0,0,0,0,0
65020,0,0,0,0,0,0,0,0,0,0,0
65030,0,0,0,0,0,0,0,0,0,0,0
65040,0,0,0,0,0,0,0,0,0,0,0
65050,0,0,0,0,0,0,0,0,0,0,0
65060,0,0,0,0,0,0,0,0,0,0,0
65070,0,0,0,0,0,0,0,0,0,0,0
65080,0,0,0,0,0,0,0,0,0,0,0
65090,0,0,0,0,0,0,0,0,0,0,0
65100,0,0,0,0,0,0,0,0,0,0,0
65110,0,0,0,0,0,0,0,0,0,0,0
65120,0,0,0,0,0,0,0,0,0,0,0
65130,0,0,0,0,0,0,0,0,0,0,0
65140,0,0,0,0,0,0,0,0,0,0,0
65150,0,0,0,0,0,0,0,0,0,0,0
65160,0,0,0,0,0,0,0,0,0,0,0
65170,0,0,0,0,0,0,0,0,0,0,0
65180,0,0,0,0,0,0,0,0,0,0,0
65190,0,0,0,0,0,0,0,0,0,0,0
65200,0,0,0,0,0,0,0,0,0,0,0
65210,0,0,0,0,0,0,0,0,0,0,0
65220,0,0,0,0,0,0,0,0,0,0,0
65230,0,0,0,0,0,0,0,0,0,0,0
65240,0,0,0,0,0,0,0,0,0,0,0
65250,0,0,0,0,0,0,0,0,0,0,0
65260,0,0,0,0,0,0,0,0,0,0,0
65270,0,0,0,0,0,0,0,0,0,0,0
65280,0,0,0,0,0,0,0,0,0,0,0
65290,0,0,0,0,0,0,0,0,0,0,0
65300,0,0,0,0,0,0,0,0,0,0,0
65310,0,0,0,0,0,0,0,0,0,0,0
65320,0,0,0,0,0,0,0,0,0,0,0
65330,0,0,0,0,0,0,0,0,0,0,0
65340,0,0,0,0,0,0,0,0,0,0,0
65350,0,0,0,0,0,0,0,0,0,0,0
65360,0,0,0,0,0,0,0,0,0,0,0
65370,0,0,0,0,0,0,0,0,0,0,0
65380,0,0,0,0,0,0,0,0,0,0,0
65390,0,0,0,0,0,0,0,0,0,0,0
65400,0,0,0,0,0,0,0,0,0,0,0
65410,0,0,0,0,0,0,0,0,0,0,0
65420,0,0,0,0,0,0,0,0,0,0,0
65430,0,0,0,0,0,0,0,0,0,0,0
65440,0,0,0,0,0,0,0,0,0,0,0
65450,0,0,0,0,0,0,0,0,0,0,0
65460,0,0,0,0,0,0,0,0,0,0,0
65470,0,0,0,0,0,0,0,0,0,0,0
65480,0,1,0,0,0,0,0,0,0,0,0
65490,0,0,0,0,0,0,0,0,0,0,0
65500,0,0,0,0,0,0,0,0,0,0,0
65510,0,0,0,0,0,0,0,0,0,0,0
65520,0,0,0,0,0,0,0,0,0,0,0
65530,0,0,0,0,0,0,0,0,0,0,0
65540,0,0,0,0,0,0,0,0,0,0,0
65550,0,0,0,0,0,0,0,0,0,0,0
65560,0,0,0,0,0,0,0,0,0,0,0
65570,0,0,0,0,0,0,0,0,0,0,0
65580,0,0,0,0,0,0,0,0,0,0,0
65590,0,0,0,0,0,0,0,0,0,0,0
65600,0,0,0,0,0,0,0,0,0,0,0
65610,0,0,0,0,0,0,0,0,0,0,0
65620,0,0,0,0,0,0,0,0,0,0,0
65630,0,0,0,0,0,0,0,0,0,0,0
65640,0,0,0,0,0,0,0,0,0,0,0
65650,0,0,0,0,0,0,0,0,0,0,0
65660,0,0,0,0,0,0,0,0,0,0,0
65670,0,0,0,0,0,0,0,0,0,0,0
65680,0,0,0,0,0,0,0,0,0,0,0
65690,0,0,0,0,0,0,0,0,0,0,0
66010,0,0,0,0,0,0,0,0,0,0,0
66020,0,0,0,0,0,0,0,0,0,0,0
66030,0,0,0,0,0,0,0,0,0,0,0
66040,0,0,0,0,0,0,0,0,0,0,0
66050,0,0,0,0,0,0,0,0,0,0,0
66060,0,0,0,0,0,0,0,0,0,0,1
66070,0,0,0,0,0,0,0,0,0,0,0
66080,0,0,0,0,0,0,0,0,0,0,0
66090,0,0,0,0,0,0,0,0,0,0,0
67010,0,1,0,0,0,0,0,0,0,0,0
67020,0,1,0,0,0,0,0,0,0,0,0
67030,0,1,0,0,0,0,0,0,0,0,0
67040,0,1,0,0,0,0,0,0,0,0,0
67050,0,1,0,0,0,0,0,0,0,0,0
67060,0,1,0,0,0,0,0,0,0,0,0
67070,0,1,0,0,0,0,0,0,0,0,0
67080,0,1,0,0,0,0,0,0,0,0,0
67090,0,1,0,0,0,0,0,0,0,0,0
67100,0,1,0,0,0,0,0,0,0,0,0
67110,0,1,0,0,0,0,0,0,0,0,0
67120,0,1,0,0,0,0,0,0,0,0,0
67130,0,1,0,0,0,0,0,0,0,0,0
67140,0,1,0,0,0,0,0,0,0,0,0
67150,0,1,0,0,0,0,0,0,0,0,0
67160,0,1,0,0,0,0,0,0,0,0,0
67170,0,0,0,0,0,0,0,0,0,0,0
67180,0,0,0,0,0,0,0,0,0,0,0
67190,0,0,0,0,0,0,0,0,0,0,0
67200,0,0,0,0,0,0,0,0,0,0,0
67210,0,0,0,0,0,0,0,0,0,0,0
67220,0,0,0,0,0,0,0,0,0,0,0
67230,0,0,0,0,0,0,0,0,0,0,0
67240,0,0,0,0,0,0,0,0,0,0,0
67250,0,0,0,0,0,0,0,0,0,0,0
67260,0,0,0,0,0,0,0,0,0,0,0
67270,0,0,0,0,0,0,0,0,0,0,0
68010,0,0,0,0,0,0,0,0,0,0,0
68020,0,0,0,0,0,0,0,0,0,0,0
68030,0,0,0,0,0,0,0,0,0,0,0
68040,0,0,0,0,0,0,0,0,0,0,0
68050,0,0,0,0,0,0,0,0,0,0,0
68060,0,0,0,0,0,0,0,0,0,0,0
68070,0,0,0,0,0,0,0,0,0,0,0
68080,0,0,0,0,0,0,0,0,0,0,0
68090,0,0,0,0,0,0,0,0,0,0,0
68100,0,0,0,0,0,0,0,0,0,0,0
68110,0,0,0,0,0,0,0,0,0,0,0
68120,0,0,0,0,0,0,0,0,0,0,0
68130,0,0,0,0,0,0,0,0,0,0,0
68140,0,0,0,0,0,0,0,0,0,0,0
68150,0,0,0,0,0,0,0,0,0,0,0
68160,0,0,0,0,0,0,0,0,0,0,0
68170,0,0,0,0,0,0,0,0,0,0,0
68180,0,0,0,0,0,0,0,0,0,0,0
68190,0,0,0,0,0,0,0,0,0,0,0
68200,0,0,0,0,0,0,0,0,0,0,0
68210,0,0,0,0,0,0,0,0,0,0,0
68220,0,0,0,0,0,0,0,0,0,0,0
68230,0,0,0,0,0,0,0,0,0,0,0
68240,0,0,0,0,0,0,0,0,0,0,0
68250,0,0,0,0,0,0,0,0,0,0,0
68260,0,0,0,0,0,0,0,0,0,0,0
68270,0,0,0,0,0,0,0,0,0,0,0
68280,0,0,0,0,0,0,0,0,0,0,0
68290,0,0,0,0,0,0,0,0,0,0,0
68300,0,0,0,0,0,0,0,0,0,0,0
68310,0,0,0,0,0,0,0,0,0,0,0
68320,0,0,0,0,0,0,0,0,0,0,0
68330,0,0,0,0,0,0,0,0,0,0,0
68340,0,0,0,0,0,0,0,0,0,0,0
68350,0,0,0,0,0,0,0,0,0,0,0
68360,0,0,0,0,0,0,0,0,0,0,0
68370,0,0,0,0,0,0,0,0,0,0,0
68380,0,0,0,0,0,0,0,0,0,0,0
68390,0,0,0,0,0,0,0,0,0,0,0
68400,0,0,0,0,0,0,0,0,0,0,0
68410,0,0,0,0,0,0,0,0,0,0,0
68420,0,0,0,0,0,0,0,0,0,0,0
68430,0,1,0,0,0,0,0,0,0,0,0
68440,0,0,0,0,0,0,0,0,0,0,0
68450,0,1,0,0,0,0,0,0,0,0,0
68460,0,0,0,0,0,0,0,0,0,0,0
68470,0,1,0,0,0,0,0,0,0,0,0
68480,0,0,0,0,0,0,0,0,0,0,0
68490,0,0,0,0,0,0,0,0,0,0,0
68500,0,0,0,0,0,0,0,0,0,0,0
68510,0,0,0,0,0,0,0,0,0,0,0
68520,0,0,0,0,0,0,0,0,0,0,0
68530,0,0,0,0,0,0,0,0,0,0,0
68540,0,0,0,0,0,0,0,0,0,0,0
68550,0,0,0,0,0,0,0,0,0,0,0
68560,0,0,0,0,0,0,0,0,0,0,0
68570,0,0,0,0,0,0,0,0,0,0,0
68580,0,0,0,0,0,0,0,0,0,0,0
68590,0,0,0,0,0,0,0,0,0,0,0
68600,0,0,0,0,0,0,0,0,0,0,0
68610,0,0,0,0,0,0,0,0,0,0,0
68620,0,0,0,0,0,0,0,0,0,0,0
68630,0,0,0,0,0,0,0,0,0,0,0
68640,0,0,0,0,0,0,0,0,0,0,0
68650,0,0,0,0,0,0,0,0,0,0,0
68660,0,0,0,0,0,0,0,0,0,0,0
68670,0,0,0,0,0,0,0,0,0,0,0
68680,0,0,0,0,0,0,0,0,0,0,0
68690,0,0,0,0,0,0,0,0,0,0,0
68700,0,0,0,0,0,0,0,0,0,0,0
68710,0,1,0,0,0,0,0,0,0,0,0
68720,0,1,0,0,0,0,0,0,0,0,0
68730,0,0,0,0,0,0,0,0,0,0,0
68740,0,0,0,0,0,0,0,0,0,0,0
68750,0,0,0,0,0,0,0,0,0,0,0
68760,0,0,0,0,0,0,0,0,0,0,0
68770,0,0,0,0,0,0,0,0,0,0,0
68780,0,0,0,0,0,0,0,0,0,0,0
68790,0,0,0,0,0,0,0,0,0,0,0
68800,0,0,0,0,0,0,0,0,0,0,0
68810,0,0,0,0,0,0,0,0,0,0,0
68820,0,0,0,0,0,0,0,0,0,0,0
68830,0,0,0,0,0,0,0,0,0,0,0
68840,0,0,0,0,0,0,0,0,0,0,0
71010,0,0,0,0,0,0,0,0,0,0,0
71020,0,0,0,0,0,0,0,0,0,0,0
71030,0,0,0,0,0,0,0,0,0,0,0
71040,0,0,0,0,0,0,0,0,0,0,0
71050,0,0,0,0,0,0,0,0,0,0,0
71060,0,0,0,0,0,0,0,0,0,0,0
71070,0,0,0,0,0,0,0,0,0,0,0
71080,0,0,0,0,0,0,0,0,0,0,0
71090,0,0,0,0,0,0,0,0,0,0,0
71100,0,0,0,0,0,0,0,0,0,0,0
71110,0,0,0,0,0,0,0,0,0,0,0
71120,0,0,0,0,0,0,0,0,0,0,0
71130,0,0,0,0,0,0,0,0,0,0,0
71140,0,0,0,0,0,0,0,0,0,0,0
71150,0,0,0,0,0,0,0,0,0,0,0
71160,0,0,0,0,0,0,0,0,0,0,0
71170,0,0,0,0,0,0,0,0,0,0,0
72010,0,0,0,0,0,0,0,0,0,0,0
72020,0,0,0,0,0,0,0,0,0,0,0
72030,0,0,0,0,0,0,0,0,0,0,0
72040,0,0,0,0,0,0,0,0,0,0,0
72050,0,0,0,0,0,0,0,0,0,0,0
72060,0,0,0,0,0,0,0,0,0,0,0
72070,0,0,0,0,0,0,0,0,0,0,0
72080,0,0,0,0,0,0,0,0,0,0,0
81010,0,0,0,0,0,0,0,0,0,0,0
81020,0,0,0,0,0,0,0,0,0,0,0
81030,0,0,0,0,0,0,0,0,0,0,0
81040,0,0,0,0,0,0,0,0,0,0,0
81050,0,0,0,0,0,0,0,0,0,0,0
81060,0,0,0,0,0,0,0,0,0,0,0
81070,0,0,0,0,0,0,0,0,0,0,0
81080,0,0,0,0,0,0,0,0,0,0,0
81090,0,0,0,0,0,0,0,0,0,0,0
81100,0,0,0,0,0,0,0,0,0,0,0
81110,0,0,0,0,0,0,0,0,0,0,0
81120,0,0,0,0,0,0,0,0,0,0,0
81130,0,0,0,0,0,0,0,0,0,0,0
81140,0,0,0,0,0,0,0,0,0,0,0
81150,0,0,0,0,0,0,0,0,0,0,0
81160,0,0,0,0,0,0,0,0,0,0,0
81170,0,0,0,0,0,0,0,0,0,0,0
81180,0,0,0,0,0,0,0,0,0,0,0
81190,0,0,0,0,0,0,0,0,0,0,0
81200,0,0,0,0,0,0,0,0,0,0,0
81210,0,0,0,0,0,0,0,0,0,0,0
81220,0,0,0,0,0,0,0,0,0,0,0
81230,0,0,0,0,0,0,0,0,0,0,0
81240,0,0,0,0,0,0,0,0,0,0,0
81250,0,0,0,0,0,0,0,0,0,0,0
81260,0,0,0,0,0,0,0,0,0,0,0
81270,0,0,0,0,0,0,0,0,0,0,0
81280,0,0,0,0,0,0,0,0,0,0,0
81290,0,0,0,0,0,0,0,0,0,0,0
81300,0,0,0,0,0,0,0,0,0,0,0
81310,0,0,0,0,0,0,0,0,0,0,0
81320,0,0,0,0,0,0,0,0,0,0,0
81330,0,0,0,0,0,0,0,0,0,0,0
81340,0,0,0,0,0,0,0,0,0,0,0
81350,0,0,0,0,0,0,0,0,0,0,0
81360,0,0,0,0,0,0,0,0,0,0,0
81370,0,0,0,0,0,0,0,0,0,0,0
81380,0,0,0,0,0,0,0,0,0,0,0
81390,0,0,0,0,0,0,0,0,0,0,0
81400,0,0,0,0,0,0,0,0,0,0,0
81410,0,0,0,0,0,0,0,0,0,0,0
81420,0,0,0,0,0,0,0,0,0,0,0
81430,0,0,0,0,0,0,0,0,0,0,0
81440,0,0,0,0,0,0,0,0,0,0,0
81450,0,0,0,0,0,0,0,0,0,0,0
81460,0,0,0,0,0,0,0,0,0,0,0
81470,0,0,0,0,0,0,0,0,0,0,0
81480,0,0,0,0,0,0,0,0,0,0,0
81490,0,0,0,0,0,0,0,0,0,0,0
81500,0,0,0,0,0,0,0,0,0,0,0
81510,0,0,0,0,0,0,0,0,0,0,0
81520,0,0,0,0,0,0,0,0,0,0,0
81530,0,0,0,0,0,0,0,0,0,0,0
81540,0,0,0,0,0,0,0,0,0,0,0
81550,0,0,0,0,0,0,0,0,0,0,0
81560,0,0,0,0,0,0,0,0,0,0,1
81570,0,0,0,0,0,0,0,0,0,0,0
81580,0,0,0,0,0,0,0,0,0,0,0
81590,0,0,0,0,0,0,0,0,0,0,0
81600,0,0,0,0,0,0,0,0,0,0,0
81610,0,0,1,0,0,0,0,0,0,0,0
81620,0,0,0,0,0,0,0,0,0,0,0
81630,0,0,0,0,0,1,0,0,0,0,0
81640,0,0,0,0,0,0,0,0,0,0,0
81650,0,0,0,0,0,0,0,0,0,0,0
81660,0,0,0,0,0,0,0,0,0,0,0
82010,0,0,0,0,0,0,0,0,0,0,0
82020,0,0,0,0,0,0,0,0,0,0,0
82030,0,0,0,0,0,0,0,0,0,0,0
82040,0,0,0,0,0,0,0,0,0,0,0
82050,0,0,0,0,0,0,0,0,0,0,0
82060,0,0,0,0,0,0,0,0,0,0,0
82070,0,0,0,0,0,0,0,0,0,0,0
82080,0,0,0,0,0,0,0,0,0,0,0
82090,0,0,0,0,0,0,0,0,0,0,0
82100,0,0,0,0,0,0,0,0,0,0,0
82110,0,0,0,0,0,0,0,0,0,0,0
82120,0,0,0,0,0,0,0,0,0,0,0
82130,0,0,0,0,0,0,0,0,0,0,0
82140,0,0,0,0,0,0,0,0,0,0,0
82150,0,0,0,0,0,0,0,0,0,0,0
82160,0,0,0,0,0,0,0,0,0,0,0
82170,0,0,0,0,0,0,0,0,0,0,0
82180,0,0,0,0,0,0,0,0,0,0,0
82190,0,0,0,0,0,0,0,0,0,0,0
82200,0,0,0,0,0,0,0,0,0,0,0
82210,0,0,0,0,0,0,0,0,0,0,0
82220,0,0,0,0,0,0,0,0,0,0,0
82230,0,0,0,0,0,0,0,0,0,0,0
82240,0,0,0,0,0,0,0,0,0,0,0
82250,0,0,0,0,0,0,0,0,0,0,0
82260,0,0,0,0,0,0,0,0,0,0,0
82270,0,0,0,0,0,0,0,0,0,0,0
82280,0,0,0,0,0,0,0,0,0,0,0
82290,0,0,0,0,0,0,0,0,0,0,0
82300,0,0,0,0,0,0,0,0,0,0,0
82310,0,0,0,0,0,0,0,0,0,0,0
82320,0,0,0,0,0,0,0,0,0,0,0
82330,0,0,0,0,0,0,0,0,0,0,0
82340,0,0,0,0,0,0,0,0,0,0,0
82350,0,0,0,0,0,0,0,0,0,0,0
82360,0,0,0,0,0,0,0,0,0,0,0
82370,0,0,0,0,0,0,0,0,0,0,0
82380,0,0,0,0,0,0,0,0,0,0,0
82390,0,0,0,0,0,0,0,0,0,0,0
82400,0,0,0,0,0,0,0,0,0,0,0
82410,0,0,0,0,0,0,0,0,0,0,0
83010,0,0,0,0,0,0,0,0,0,0,0
83020,0,0,0,0,0,0,0,0,0,0,0
83030,0,0,0,0,0,0,0,0,0,0,0
83040,0,0,0,0,0,0,0,0,0,0,0
83050,0,0,0,0,0,0,0,0,0,0,0
83060,0,0,0,0,0,0,0,0,0,0,0
