mat_id,mo50,mo60,mo61,mo69,mo70,mo71,mo80
61270,30.18087,0,0,0,0,0,5
61280,44.03485,0,0,0,0,0,3
61290,41.26614,0,0,0,0,0,3
61300,69.60408,0,0,0,0,0,3
61310,42.41371,0,0,0,0,0,3
61320,66.02239,0,0,0,0,1,3
61330,35.99118,0,0,0,0,0,4
61340,28.89043,0,0,0,0,0,4
61350,12.67131,0,0,0,0,1,5
61360,12.83533,0,0,0,0,1,5
61370,6.923157,0,0,0,0,0,5
61380,5.786758,0,0,0,0,0,5
61390,12.66419,0,0,0,0,0,5
61400,21.76672,0,0,0,0,0,3
61410,20.9173,0,0,0,0,0,3
61420,30.98102,0,0,0,0,0,3
61430,23.83558,3.909543,0,0,1,1,5
61440,13.97076,4.925633,5.778418,1,1,1,5
61450,9.212321,0,0,0,1,1,5
61460,9.856063,0,0,0,1,1,5
61470,14.9086,0,0,0,1,1,5
61480,24.48457,0,0,0,0,0,3
61490,79.47884,0,0,0,0,0,3
61500,33.57147,0,0,0,0,0,3
61510,59.36169,0,0,0,0,0,3
61520,65.91967,0,0,0,0,0,3
61530,65.62493,0,0,0,0,0,3
61540,33.36415,0,0,0,0,0,4
61550,32.47762,0,0,0,0,0,4
61560,178.7164,0,0,0,0,0,3
61570,9.517463,0,0,0,0,0,5
61580,15.06568,5.685688,6.127669,0,1,1,5
61590,10.96758,0,0,0,1,1,5
61600,20.69947,0,0,0,1,1,5
61610,41.78263,0,0,0,0,0,3
61620,32.37249,0,0,0,0,0,3
61630,77.53429,0,0,0,0,0,3
61640,83.98814,0,0,0,0,0,3
61650,65.8019,0,0,0,0,0,3
61660,31.70635,0,0,0,0,0,5
61670,38.1764,0,0,0,0,0,5
61680,15.96592,0,0,0,1,1,5
61690,14.1255,7.91,0,0,1,1,5
61700,131.2058,0,0,0,0,0,4
61710,65.98081,0,0,0,0,0,4
61720,77.13216,0,0,0,0,0,3
61730,23.031,6.86,5.119862,1,0,0,5
61740,11.98051,0,0,0,0,0,5
61750,80.09143,0,0,0,0,0,3
61760,32.55085,0,0,0,0,0,3
61770,27.70733,5.455937,5.946258,0,0,0,4
61780,30.3446,0,0,0,0,0,4
61790,62.27418,0,0,0,0,0,3
61800,39.44068,0,0,0,0,0,3
61810,37.42616,0,0,0,0,0,3
61820,67.16331,0,0,0,0,0,4
61830,117.7359,0,0,0,0,0,4
61840,53.83659,0,0,0,0,0,3
61850,43.60782,0,0,0,0,0,3
61860,65.92635,0,0,0,0,0,3
61870,38.089,0,0,0,0,0,3
61880,64.38564,0,0,0,0,0,3
61890,65.65752,0,0,0,0,0,4
61900,59.64865,0,0,0,0,0,4
61910,85.33223,0,0,0,0,0,4
61920,47.42756,0,0,0,0,0,4
61930,24.07559,0,0,0,0,0,3
62010,92.2178,0,0,0,0,0,3
62020,46.89687,0,0,0,0,0,3
62030,42.57132,0,0,0,0,0,3
62040,64.20126,0,0,0,0,0,3
62050,66.79453,0,0,0,0,0,3
62060,96.34788,0,0,0,0,0,3
62070,105.544,0,0,0,0,0,3
62080,80.13413,0,0,0,0,0,3
62090,72.30229,0,0,0,0,0,3
62100,80.83364,0,0,0,0,0,3
62110,88.70666,0,0,0,0,0,3
62120,53.41693,0,0,0,0,0,3
62130,63.56851,0,0,0,0,0,3
62140,65.88293,0,0,0,0,0,3
62150,33.34259,0,0,0,0,0,4
62160,69.87964,0,0,0,0,0,4
62170,28.1619,0,5.607706,0,0,0,4
62180,25.06521,0,0,0,0,0,3
62190,28.25537,0,0,0,0,0,3
62200,26.87974,0,0,0,0,0,5
62210,38.06637,0,0,0,0,0,5
62220,75.57802,0,0,0,0,0,3
62230,99.85574,0,0,0,0,0,3
62240,57.49923,0,0,0,0,0,3
62250,37.88179,0,0,0,0,0,3
62260,65.37754,0,0,0,0,0,4
62270,40.79711,0,0,0,0,0,3
62280,27.84204,0,0,0,0,0,5
62290,95.75185,0,0,0,0,0,3
62300,64.5646,0,0,0,0,0,4
62310,47.94311,0,0,0,0,0,3
62320,25.19899,0,0,0,0,0,3
62330,37.78647,0,0,0,0,0,5
62340,65.85339,0,0,0,0,0,3
62350,66.37074,0,0,0,0,0,3
62360,66.9216,0,0,0,0,0,4
62370,51.30706,0,0,0,0,0,4
62380,14.72616,5.104911,5.723027,0,0,0,4
62390,66.39624,0,0,0,0,0,5
62400,32.70209,0,0,0,0,0,5
62410,33.10745,0,0,0,0,0,5
62420,25.94388,0,0,0,0,0,3
62430,29.48759,0,0,0,0,0,3
62440,73.64823,0,0,0,0,0,3
62450,81.02293,0,0,0,0,0,3
62460,65.99322,0,0,0,0,0,3
62470,11.93111,0,0,0,0,0,3
62480,67.97169,0,0,0,0,0,4
62490,67.43413,0,0,0,0,0,4
62500,67.89645,0,0,0,0,0,4
62510,66.10146,0,0,0,0,0,4
62520,45.06213,0,0,0,0,0,3
62530,38.34831,0,0,0,0,0,3
62540,40.75055,0,0,0,0,0,3
62550,52.1429,0,0,0,0,0,3
62560,36.99338,0,0,0,0,0,3
62570,41.21612,0,0,0,0,0,3
62580,67.78512,0,0,0,0,0,4
62590,65.67417,0,0,0,0,0,4
62600,64.96659,0,0,0,0,0,4
62610,31.19547,0,0,0,0,0,3
62620,32.37605,0,0,0,0,0,3
62630,57.55427,0,0,0,0,0,3
62640,58.56851,0,0,0,0,0,3
62650,93.14417,0,0,0,0,0,4
62660,35.30436,0,0,0,0,0,3
62670,32.67907,0,0,0,0,0,3
62680,40.19123,0,0,0,0,0,4
62690,33.37277,0,0,0,0,0,4
62700,33.61113,0,0,0,0,0,4
62710,41.28724,0,0,0,0,0,3
62720,62.34068,0,0,0,0,0,3
62730,66.28748,0,0,0,0,0,3
62740,66.87293,0,0,0,0,0,3
63010,142.311,0,0,0,0,0,2
63020,119.1202,0,0,0,0,0,2
63030,106.4797,0,0,0,0,0,2
63040,62.96566,0,0,0,0,0,2
63050,549.4316,0,0,0,0,0,3
63060,20.95588,4.032206,0,0,0,0,4
63070,17.94772,0,0,0,0,0,4
63080,51.94091,0,0,0,0,0,2
63090,63.75815,0,0,0,0,0,2
63100,65.96675,0,0,0,0,0,2
63110,84.47514,0,0,0,0,0,3
63120,45.01441,0,0,0,0,0,4
63130,33.44225,0,0,0,0,0,4
63140,32.58363,0,0,0,0,0,4
63150,64.9689,0,0,0,0,0,4
63160,97.8989,0,0,0,0,0,3
63170,30.58769,0,0,0,0,0,2
63180,123.4995,0,0,0,0,0,3
63190,66.86602,0,0,0,0,0,4
63200,67.41325,0,0,0,0,0,4
63210,133.2722,0,0,0,0,0,3
63220,108.1657,0,0,0,0,0,3
63230,62.67476,0,0,0,0,0,3
63240,188.6108,0,0,0,0,0,3
63250,87.68687,0,0,0,0,0,3
63260,61.42982,0,0,0,0,0,4
63270,61.52145,0,0,0,0,0,4
63280,123.2438,0,0,0,0,0,3
63290,122.1476,0,0,0,0,0,2
63300,74.62479,0,0,0,0,0,3
63310,102.0545,0,0,0,0,0,3
63320,79.78476,0,0,0,0,0,3
63330,56.46398,0,0,0,0,0,4
63340,66.60449,0,0,0,0,0,4
63350,65.66352,0,0,0,0,0,4
63360,65.7924,0,0,0,0,0,4
63370,130.7438,0,0,0,0,0,2
63380,154.2531,0,0,0,0,0,3
63390,82.31777,0,0,0,0,0,3
63400,43.6961,0,0,0,0,0,4
63410,29.65572,0,0,0,0,0,4
63420,33.62339,0,0,0,0,0,4
63430,37.10724,0,0,0,0,0,4
63440,66.21091,0,0,0,0,0,4
63450,99.74379,0,0,0,0,0,3
63460,33.30897,0,0,0,0,0,4
63470,35.27304,0,0,0,0,0,4
63480,478.3181,0,0,0,0,0,2
63490,65.84979,0,0,0,0,0,2
63500,65.98831,0,0,0,0,0,4
63510,30.33276,0,0,0,0,0,4
63520,43.49288,0,0,0,0,0,4
63530,298.5755,0,0,0,0,0,3
63540,32.91779,0,0,0,0,0,4
63550,24.60068,0,0,0,0,0,4
63560,477.0954,0,0,0,0,0,2
63570,115.9253,0,0,0,0,0,2
63580,195.9574,0,0,0,0,0,2
63590,127.6489,0,0,0,0,0,2
63600,425.4508,0,0,0,0,0,4
63610,64.92919,0,0,0,0,0,2
63620,57.18791,0,0,0,0,0,2
63630,76.19613,0,0,0,0,0,4
63640,35.95103,0,0,0,0,0,4
63650,63.15102,0,0,0,0,0,2
63660,64.4827,0,0,0,0,0,2
63670,65.57629,0,0,0,0,0,2
63680,39.58226,0,0,0,0,0,2
63690,1120.774,0,0,0,0,0,2
63700,45.18103,0,0,0,0,0,4
63710,46.22621,0,0,0,0,0,4
63720,29.7941,0,0,0,0,0,2
63730,42.16935,0,0,0,0,0,2
63740,55.32599,0,0,0,0,0,4
63750,54.54295,0,0,0,0,0,4
63760,18.82005,0,0,0,0,0,4
63770,20.08916,0,0,0,0,0,4
63780,35.94337,0,0,0,0,0,2
63790,103.4552,0,0,0,0,0,3
63800,78.80454,0,0,0,0,0,3
63810,75.42624,0,0,0,0,0,3
63820,65.62334,0,0,0,0,0,5
63830,72.19903,0,0,0,0,0,5
63840,69.98084,0,0,0,0,0,3
63850,66.29772,0,0,0,0,0,3
63860,23.88497,0,0,0,0,0,2
63870,44.976,0,0,0,0,0,2
63880,47.19664,0,0,0,0,0,3
63890,65.80664,0,0,0,0,0,3
63900,48.8862,0,0,0,0,0,3
63910,54.96173,0,0,0,0,0,3
63920,75.24182,0,0,0,0,0,3
63930,66.28384,0,0,0,0,0,2
63940,77.51781,0,0,0,0,0,5
63950,66.07155,0,0,0,0,0,5
63960,50.31739,0,0,0,0,0,3
63970,58.23537,0,0,0,0,0,3
64010,620.9474,0,0,0,0,0,2
64020,32.33474,0,0,0,0,0,3
64030,31.68166,0,0,0,0,0,3
64040,81.13895,0,0,0,0,0,3
64050,70.37551,0,0,0,0,0,3
64060,76.91106,0,0,0,0,0,3
64070,47.69154,0,0,0,0,0,3
64080,75.19783,0,0,0,0,0,3
64090,105.6211,0,0,0,0,0,3
64100,1690.912,0,0,0,0,0,3
64110,95.18639,0,0,0,0,0,4
64120,60.92035,0,0,0,0,0,2
64130,64.38667,0,0,0,0,0,3
64140,59.10781,0,0,0,0,0,4
64150,43.83955,0,0,0,0,0,4
64160,153.5928,0,0,0,0,0,3
64170,33.74493,0,0,0,0,0,4
64180,82.8652,0,0,0,0,0,3
64190,61.13186,0,0,0,0,0,4
64200,73.20118,0,0,0,0,0,4
64210,155.7594,0,0,0,0,0,4
64220,100.1021,0,0,0,0,0,3
64230,43.99939,0,0,0,0,0,4
64240,96.4241,0,0,0,0,0,3
64250,130.1084,0,0,0,0,0,3
64260,90.98884,0,0,0,0,0,3
64270,64.41388,0,0,0,0,0,3
64280,66.24074,0,0,0,0,0,3
64290,157.5328,0,0,0,0,0,3
64300,56.52217,0,0,0,0,0,3
64310,30.59698,0,0,0,0,0,3
64320,64.11668,0,0,0,0,0,3
64330,65.34348,0,0,0,0,0,3
64340,65.47795,0,0,0,0,0,3
64350,64.68036,0,0,0,0,0,3
64360,65.13398,0,0,0,0,0,3
64370,103.7401,0,0,0,0,0,3
64380,34.87662,0,0,0,0,0,3
64390,30.11331,0,0,0,0,0,3
64400,29.26306,0,0,0,0,0,3
64410,62.43143,0,0,0,0,0,3
64420,59.70351,0,0,0,0,0,3
65010,42.5444,0,0,0,0,0,4
65020,21.07431,0,0,0,0,0,4
65030,65.10988,0,0,0,0,0,3
65040,58.75149,0,0,0,0,0,5
65050,63.35386,0,0,0,0,0,3
65060,35.05234,0,0,0,0,0,3
65070,25.94466,0,0,0,0,0,3
65080,1232.917,0,0,0,0,0,3
65090,2088.586,0,0,0,0,0,3
65100,97.52572,0,0,0,0,0,3
65110,42.98813,0,0,0,0,0,2
65120,84.63423,0,0,0,0,0,2
65130,109.9502,0,0,0,0,0,2
65140,110.7461,0,0,0,0,0,3
65150,132.0566,0,0,0,0,0,3
65160,100.6559,0,0,0,0,0,3
65170,31.03822,0,0,0,0,0,2
65180,64.74108,0,0,0,0,0,2
65190,64.86265,0,0,0,0,0,2
65200,89.99052,0,0,0,0,0,3
65210,85.33809,0,0,0,0,0,2
65220,104.4074,0,0,0,0,0,2
65230,86.03307,0,0,0,0,0,2
65240,44.47783,0,0,0,0,0,4
65250,71.09112,0,0,0,0,0,2
65260,129.5388,0,0,0,0,0,3
65270,19.29554,0,0,0,0,0,4
65280,31.73242,0,0,0,0,0,2
65290,27.53395,0,0,0,0,0,2
65300,66.47655,0,0,0,0,0,2
65310,67.79068,0,0,0,0,0,2
65320,64.31487,0,0,0,0,0,2
65330,64.50718,0,0,0,0,0,2
65340,97.14941,0,0,0,0,0,3
65350,24.88101,0,0,0,0,0,4
65360,364.1961,0,0,0,0,0,3
65370,32.44579,0,0,0,0,0,4
65380,39.23769,0,0,0,0,0,4
65390,54.06106,0,0,0,0,0,4
65400,40.97287,0,0,0,0,0,2
65410,29.62707,0,0,0,0,0,2
65420,71.51443,0,0,0,0,0,2
65430,63.37192,0,0,0,0,0,2
65440,64.68047,0,0,0,0,0,2
65450,63.85628,0,0,0,0,0,2
65460,64.15472,0,0,0,0,0,2
65470,261.5301,0,0,0,0,0,3
65480,31.95713,0,0,0,0,0,4
65490,32.83043,0,0,0,0,0,4
65500,55.08433,0,0,0,0,0,4
65510,32.54691,0,0,0,0,0,3
65520,40.3082,0,0,0,0,0,2
65530,54.88088,0,0,0,0,0,2
65540,64.46265,0,0,0,0,0,2
65550,65.17086,0,0,0,0,0,2
65560,85.78321,0,0,0,0,0,2
65570,21.60147,0,0,0,0,0,3
65580,27.75882,0,0,0,0,0,3
65590,78.01633,0,0,0,0,0,2
65600,48.16178,0,0,0,0,0,3
65610,64.74593,0,0,0,0,0,3
65620,26.16708,0,0,0,0,0,3
65630,388.1422,0,0,0,0,0,2
65640,826.7266,0,0,0,0,0,3
65650,466.1329,0,0,0,0,0,3
65660,158.6894,3.623759,0,0,0,0,3
65670,34.51066,0,0,0,0,0,2
65680,65.60885,0,0,0,0,0,2
65690,30.10007,0,0,0,0,0,2
66010,76.62671,0,0,0,0,0,3
66020,97.88154,0,0,0,0,0,3
66030,40.37567,0,0,0,0,0,3
66040,24.61996,0,0,0,0,0,3
66050,31.97413,0,0,0,0,0,3
66060,32.18916,4.830357,0,0,0,0,3
66070,65.07845,0,0,0,0,0,3
66080,78.26575,0,0,0,0,0,3
66090,64.14488,0,0,0,0,0,3
67010,20.3909,0,0,0,0,0,3
67020,34.05498,0,0,0,0,0,3
67030,26.51975,0,0,0,0,0,3
67040,18.2156,0,0,0,0,0,4
67050,46.2144,0,0,0,0,0,4
67060,18.83043,0,0,0,0,0,4
67070,38.79399,0,0,0,0,0,3
67080,17.4617,0,0,0,0,0,3
67090,40.14377,0,0,0,0,0,3
67100,55.44118,4.711882,5.380684,0,0,0,4
67110,45.69423,0,0,0,0,0,4
67120,42.20447,0,0,0,0,0,4
67130,8.821087,0,0,0,0,0,4
67140,31.59358,0,0,0,0,0,4
67150,30.26546,0,0,0,0,0,4
67160,26.09639,0,0,0,0,0,4
67170,30.76311,0,0,0,0,0,4
67180,33.60659,0,0,0,0,0,4
67190,71.35251,0,0,0,0,0,3
67200,39.75434,0,0,0,0,0,3
67210,83.71278,0,0,0,0,0,3
67220,69.56265,0,0,0,0,0,3
67230,38.90012,0,0,0,0,0,3
67240,38.3489,0,0,0,0,0,3
67250,25.65409,0,0,0,0,0,3
67260,32.22842,0,0,0,0,0,3
67270,61.14299,0,0,0,0,0,3
68010,74.68002,0,0,0,0,0,3
68020,1652.977,0,0,0,0,0,3
68030,73.67858,0,0,0,0,0,3
68040,27.0232,0,0,0,0,0,3
68050,42.43418,0,0,0,0,0,3
68060,151.9242,0,0,0,0,0,3
68070,247.9533,0,0,0,0,0,3
68080,98.74503,0,0,0,0,0,3
68090,59.523,0,0,0,0,0,3
68100,69.27979,0,0,0,0,0,3
68110,302.5416,0,0,0,0,0,3
68120,156.2725,0,0,0,0,0,3
68130,193.244,0,0,0,0,0,3
68140,105.2188,0,0,0,0,0,3
68150,43.99198,0,0,0,0,0,3
68160,59.5522,0,0,0,0,0,3
68170,122.9311,0,0,0,0,0,3
68180,385.2054,0,0,0,0,0,3
68190,50.46576,0,0,0,0,0,3
68200,37.94813,0,0,0,0,0,3
68210,96.08799,0,0,0,0,0,3
68220,134.3149,0,0,0,0,0,3
68230,67.11723,0,0,0,0,0,3
68240,40.4043,0,0,0,0,0,3
68250,92.50735,0,0,0,0,0,3
68260,62.78578,0,0,0,0,0,3
68270,65.44122,0,0,0,0,0,3
68280,172.0172,0,0,0,0,0,3
68290,1051.901,0,0,0,0,0,3
68300,219.3908,0,0,0,0,0,3
68310,67.1606,0,0,0,0,0,3
68320,39.58889,0,0,0,0,0,3
68330,93.10843,0,0,0,0,0,3
68340,2345.751,0,0,0,0,0,3
68350,1552.956,0,0,0,0,0,3
68360,231.9805,0,0,0,0,0,3
68370,70.61847,0,0,0,0,0,3
68380,66.64078,0,0,0,0,0,3
68390,44.58657,0,0,0,0,0,3
68400,88.49953,0,0,0,0,0,3
68410,358.3816,0,0,0,0,0,3
68420,67.6945,0,0,0,0,0,3
68430,48.98746,0,0,0,0,0,3
68440,63.06014,0,0,0,0,0,3
68450,56.0694,0,0,0,0,0,3
68460,926.5053,0,0,0,0,0,3
68470,45.6087,0,0,0,0,0,3
68480,855.9084,0,0,0,0,0,3
68490,228.4528,0,0,0,0,0,3
68500,248.201,0,0,0,0,0,3
68510,73.9644,0,0,0,0,0,3
68520,313.7992,0,0,0,0,0,3
68530,515.2595,0,0,0,0,0,3
68540,93.90665,0,0,0,0,0,3
68550,1036.793,0,0,0,0,0,3
68560,115.5165,0,0,0,0,0,3
68570,1362.946,0,0,0,0,0,3
68580,520.5423,0,0,0,0,0,4
68590,754.7101,5.58,5.58,0,0,0,3
68600,127.5954,0,0,0,0,0,3
68610,132.1896,0,0,0,0,0,3
68620,146.3445,0,0,0,0,0,3
68630,130.0714,0,0,0,0,0,3
68640,130.1106,0,0,0,0,0,3
68650,91.67139,0,0,0,0,0,3
68660,44.71801,0,0,0,0,0,3
68670,236.3682,0,0,0,0,0,3
68680,130.4235,0,0,0,0,0,3
68690,130.4032,0,0,0,0,0,3
68700,66.74487,0,0,0,0,0,3
68710,12.29936,0,0,0,0,0,3
68720,27.19156,0,0,0,0,0,3
68730,700.5713,0,0,0,0,0,2
68740,1535.365,0,0,0,0,0,3
68750,1613.117,0,0,0,0,0,3
68760,306.7618,0,0,0,0,0,3
68770,64.68668,0,0,0,0,0,3
68780,129.7888,0,0,0,0,0,3
68790,1144.253,0,0,0,0,0,3
68800,129.71,0,0,0,0,0,2
68810,261.8399,0,0,0,0,0,3
68820,1130.585,0,0,0,0,0,3
68830,1300.686,0,0,0,0,0,3
68840,3106.02,0,0,0,0,0,3
71010,8096.713,0,0,0,0,0,1
71020,2316.406,0,0,0,0,0,1
71030,5889.74,0,0,0,0,0,1
71040,809.9467,0,0,0,0,0,1
71050,202.3752,0,0,0,0,0,1
71060,693.137,0,0,0,0,0,2
71070,854.4886,0,0,0,0,0,1
71080,575.3137,0,0,0,0,0,1
71090,325.2976,0,0,0,0,0,1
71100,889.5762,0,0,0,0,0,1
71110,773.5873,0,0,0,0,0,1
71120,322.2218,0,0,0,0,0,2
71130,297.8808,0,0,0,0,0,2
71140,199.7859,0,0,0,0,0,2
71150,121.2013,0,0,0,0,0,2
71160,69.04679,0,0,0,0,0,1
71170,286.2553,0,0,1,0,0,1
72010,38639.9,0,0,0,0,0,1
72020,65531.64,0,0,0,0,0,1
72030,1357.457,0,0,0,0,0,1
72040,26113.48,0,0,0,0,0,1
72050,5159.472,0,0,0,0,0,1
72060,2096.109,0,0,0,0,0,1
72070,5683.12,0,0,0,0,0,1
72080,6907,0,0,0,0,0,1
81010,3569.159,0,0,0,0,0,1
81020,2798.478,0,0,0,0,0,1
81030,2565.942,0,0,0,0,0,1
81040,1335.386,0,0,0,0,0,1
81050,651.2832,0,0,0,0,0,1
81060,2364.437,0,0,0,0,0,1
81070,515.555,0,0,0,0,0,1
81080,1637.537,0,0,0,0,0,1
81090,230.1232,0,0,0,0,0,1
81100,329.7996,0,0,0,0,0,1
81110,361.9281,0,0,0,0,0,1
81120,96.47419,0,0,0,0,0,1
81130,353.4438,0,0,0,0,0,1
81140,298.2168,0,0,0,0,0,2
81150,141.0932,0,0,0,0,0,1
81160,251.4666,0,0,0,0,0,1
81170,200.035,0,0,0,0,0,1
81180,277.4848,0,0,0,0,0,2
81190,312.7375,0,0,0,0,0,1
81200,269.9969,0,0,0,0,0,1
81210,33.88784,0,0,0,0,0,2
81220,133.8599,0,0,0,0,0,1
81230,133.6704,0,0,0,0,0,1
81240,148.9975,0,0,0,0,0,2
81250,54.41032,0,0,0,0,0,1
81260,43.45119,0,0,0,0,0,1
81270,92.49055,0,0,0,0,0,2
81280,63.42558,0,0,0,0,0,1
81290,79.63277,0,0,0,0,0,1
81300,128.9137,0,0,0,0,0,1
81310,547.7158,0,0,0,0,0,1
81320,61.16562,0,0,0,0,0,1
81330,143.836,0,0,0,0,0,1
81340,126.104,0,0,0,0,0,2
81350,59.99541,0,0,0,0,0,1
81360,61.29277,0,0,0,0,0,1
81370,7216.068,0,0,0,0,0,1
81380,71.14279,0,0,0,0,0,2
81390,510.6844,0,0,0,0,0,1
81400,243.4741,0,0,0,0,0,1
81410,46.67248,0,0,0,0,0,2
81420,156.4937,0,0,0,0,0,2
81430,145.4858,0,0,0,0,0,1
81440,54.40535,0,0,0,0,0,1
81450,247.172,0,0,0,0,0,1
81460,163.5208,0,0,0,0,0,2
81470,139.7352,0,0,0,0,0,2
81480,23.98475,0,0,0,0,0,2
81490,122.0969,0,0,0,0,0,1
81500,3127.647,0,0,0,0,0,1
81510,90.76341,0,0,0,0,0,1
81520,101.729,0,0,0,0,0,2
81530,155.369,0,0,0,0,0,2
81540,245.3097,0,0,0,0,0,1
81550,134.8598,0,0,0,0,0,1
81560,135.6533,0,0,0,0,0,2
81570,28.52853,0,0,0,0,0,2
81580,133.9349,0,0,0,0,0,1
81590,319.4643,0,0,0,0,0,1
81600,63.86844,0,0,0,0,0,1
81610,319.5206,0,0,0,0,0,1
81620,2303.042,0,0,0,0,0,1
81630,1924.43,0,0,0,0,0,1
81640,868.771,0,0,0,0,0,1
81650,307.6008,0,0,0,0,0,1
81660,212.3845,0,0,0,0,0,1
82010,1175.945,0,0,0,0,0,1
82020,255.5211,0,0,0,0,0,1
82030,2320.059,0,0,0,0,0,1
82040,1633.951,0,0,0,0,0,1
82050,814.543,0,0,0,0,0,1
82060,131.9921,0,0,0,0,0,1
82070,93.58507,0,0,0,0,0,1
82080,173.8666,0,0,0,0,0,1
82090,1405.164,0,0,0,0,0,1
82100,122.4719,0,0,0,0,0,1
82110,242.7709,0,0,0,0,0,1
82120,28.16901,0,0,0,0,0,1
82130,942.9121,0,0,0,0,0,1
82140,208.1377,0,0,0,0,0,1
82150,196.06,0,0,0,0,0,1
82160,4.603331,0,0,0,0,0,1
82170,125.2979,0,0,0,0,0,1
82180,372.201,0,0,0,0,0,1
82190,602.7846,0,0,0,0,0,1
82200,891.3224,0,0,0,0,0,1
82210,25.21845,0,0,0,0,0,1
82220,21.08772,0,0,0,0,0,1
82230,540.235,0,0,0,0,0,1
82240,158.2651,0,0,0,0,0,1
82250,1831.286,0,0,0,0,0,1
82260,504.8654,0,0,0,0,0,1
82270,946.782,0,0,0,0,0,1
82280,1209.397,0,0,0,0,0,1
82290,217.2162,0,0,0,0,0,1
82300,2090.231,0,0,0,0,0,1
82310,81.71555,0,0,0,0,0,1
82320,211.4655,0,0,0,0,0,1
82330,488.337,0,0,0,0,0,1
82340,198.9565,0,0,0,0,0,1
82350,3170.106,0,0,0,0,0,1
82360,127.5917,0,0,0,0,0,1
82370,151.1102,0,0,0,0,0,1
82380,697.8668,0,0,0,0,0,1
82390,102.3806,0,0,0,0,0,1
82400,509.7938,0,0,0,0,0,1
82410,1838.064,0,0,0,0,0,1
83010,3442.457,0,0,0,0,0,1
83020,161531,0,0,0,0,0,1
83030,35375.4,0,0,0,0,0,1
83040,804.87,0,0,0,0,0,1
83050,52270.68,0,0,0,0,0,1
83060,11910.96,0,0,0,0,0,1
