PurposeNumber,Purpose,"(HH size, income, cars)",HHSize,Income,Cars,GY1,GY2,GY3,GY4,GY5,GY6,GY7,GY8,GY9,GY10,GY11,GY12,GY13,GY14
7,HBSOCH,40302,4,3,2,1.242859617,1.031585094,0.990558858,0.912186275,0.849953316,0.919097706,0.85889954,1.183680333,0.751237147,1.096895331,0.917223738,0.968345531,0.805513433,0.833121836
7,HBSOCL,10103,1,1,3,1.242859617,1.08166204,0.880496763,0.831994075,0.749958809,0.869146743,0.938797171,1.193797259,0.841385605,1.086923555,0.947133208,1.088140855,0.865181095,1.023836473
7,HBSOCL,20103,2,1,3,1.242859617,1.08166204,0.880496763,0.831994075,0.749958809,0.869146743,0.938797171,1.193797259,0.841385605,1.086923555,0.947133208,1.088140855,0.865181095,1.023836473
7,HBSOCL,30103,3,1,3,1.242859617,1.08166204,0.880496763,0.831994075,0.749958809,0.869146743,0.938797171,1.193797259,0.841385605,1.086923555,0.947133208,1.088140855,0.865181095,1.023836473
7,HBSOCL,40103,4,1,3,1.242859617,1.08166204,0.880496763,0.831994075,0.749958809,0.869146743,0.938797171,1.193797259,0.841385605,1.086923555,0.947133208,1.088140855,0.865181095,1.023836473
7,HBSOCM,10203,1,2,3,1.4032286,1.332046771,1.230694339,1.533675825,1.079940684,0.989029053,1.098592434,1.294966518,1.031699015,1.116838882,1.036861617,1.217919122,0.944737977,1.274776785
7,HBSOCM,20203,2,2,3,1.4032286,1.332046771,1.230694339,1.533675825,1.079940684,0.989029053,1.098592434,1.294966518,1.031699015,1.116838882,1.036861617,1.217919122,0.944737977,1.274776785
7,HBSOCM,30203,3,2,3,1.4032286,1.332046771,1.230694339,1.533675825,1.079940684,0.989029053,1.098592434,1.294966518,1.031699015,1.116838882,1.036861617,1.217919122,0.944737977,1.274776785
7,HBSOCM,40203,4,2,3,1.4032286,1.332046771,1.230694339,1.533675825,1.079940684,0.989029053,1.098592434,1.294966518,1.031699015,1.116838882,1.036861617,1.217919122,0.944737977,1.274776785
7,HBSOCH,10303,1,3,3,1.242859617,1.031585094,0.990558858,0.912186275,0.849953316,0.919097706,0.85889954,1.183680333,0.751237147,1.096895331,0.917223738,0.968345531,0.805513433,0.833121836
7,HBSOCH,20303,2,3,3,1.242859617,1.031585094,0.990558858,0.912186275,0.849953316,0.919097706,0.85889954,1.183680333,0.751237147,1.096895331,0.917223738,0.968345531,0.805513433,0.833121836
7,HBSOCH,30303,3,3,3,1.242859617,1.031585094,0.990558858,0.912186275,0.849953316,0.919097706,0.85889954,1.183680333,0.751237147,1.096895331,0.917223738,0.968345531,0.805513433,0.833121836
7,HBSOCH,40303,4,3,3,1.242859617,1.031585094,0.990558858,0.912186275,0.849953316,0.919097706,0.85889954,1.183680333,0.751237147,1.096895331,0.917223738,0.968345531,0.805513433,0.833121836
8,HBESCORTL,10100,1,1,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,20100,2,1,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,30100,3,1,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,40100,4,1,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,10200,1,2,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,20200,2,2,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,30200,3,2,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,40200,4,2,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,10300,1,3,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,20300,2,3,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,30300,3,3,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,40300,4,3,0,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,10101,1,1,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,20101,2,1,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,30101,3,1,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,40101,4,1,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,10201,1,2,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,20201,2,2,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,30201,3,2,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,40201,4,2,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,10301,1,3,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,20301,2,3,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,30301,3,3,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,40301,4,3,1,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,10102,1,1,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,20102,2,1,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,30102,3,1,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,40102,4,1,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,10202,1,2,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,20202,2,2,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,30202,3,2,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,40202,4,2,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,10302,1,3,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,20302,2,3,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,30302,3,3,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,40302,4,3,2,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,10103,1,1,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,20103,2,1,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,30103,3,1,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTL,40103,4,1,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,10203,1,2,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,20203,2,2,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,30203,3,2,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTM,40203,4,2,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,10303,1,3,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,20303,2,3,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,30303,3,3,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
8,HBESCORTH,40303,4,3,3,0.88836147,1.135065339,0.688199292,1.003935873,0.959902161,1.088838434,0.939078233,0.872056125,0.965525437,1.030574168,1.195260921,1.13394018,1.068335682,1.158763561
9,NHBOL,10100,1,1,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,20100,2,1,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,30100,3,1,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,40100,4,1,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,10200,1,2,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,20200,2,2,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,30200,3,2,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40200,4,2,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10300,1,3,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20300,2,3,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30300,3,3,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40300,4,3,0,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,10101,1,1,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,20101,2,1,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,30101,3,1,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,40101,4,1,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,10201,1,2,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,20201,2,2,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,30201,3,2,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40201,4,2,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10301,1,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20301,2,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30301,3,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40301,4,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,10102,1,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,20102,2,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,30102,3,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,40102,4,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,10202,1,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,20202,2,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,30202,3,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40202,4,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10302,1,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20302,2,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30302,3,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40302,4,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,10103,1,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,20103,2,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,30103,3,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,40103,4,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,10203,1,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,20203,2,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,30203,3,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40203,4,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10303,1,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20303,2,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30303,3,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40303,4,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
